,Drug1_ID,Drug2_ID,label
25089,DB01590,DB09065,1
25090,DB00682,DB09280,1
25091,DB00374,DB01320,1
25092,DB00498,DB00814,1
25093,DB00420,DB09068,1
25094,DB00387,DB01623,1
25095,DB00641,DB01319,1
25096,DB00758,DB01156,1
25097,DB00593,DB09118,1
25098,DB00104,DB01267,1
25099,DB01403,DB09128,1
25100,DB06663,DB08895,1
25101,DB00222,DB00864,1
25102,DB00237,DB05271,1
25103,DB00186,DB00737,1
25104,DB00204,DB00310,1
25105,DB00285,DB00889,1
25106,DB00177,DB00788,1
25107,DB00482,DB00498,1
25108,DB00484,DB00492,1
25109,DB00784,DB00798,1
25110,DB01210,DB06218,1
25111,DB00486,DB00906,1
25112,DB01225,DB01240,1
25113,DB00470,DB08815,1
25114,DB00022,DB00543,1
25115,DB01251,DB01268,1
25116,DB00521,DB00961,1
25117,DB00625,DB00996,1
25118,DB00317,DB00448,1
25119,DB00474,DB00884,1
25120,DB01049,DB08820,1
25121,DB00081,DB00498,1
25122,DB00501,DB00956,1
25123,DB00652,DB09117,1
25124,DB00344,DB05812,1
25125,DB06616,DB08899,1
25126,DB00215,DB01624,1
25127,DB00203,DB00220,1
25128,DB00530,DB06290,1
25129,DB00653,DB00679,1
25130,DB00013,DB00054,1
25131,DB01016,DB09009,1
25132,DB01129,DB08912,1
25133,DB01306,DB05278,1
25134,DB00163,DB08976,1
25135,DB06723,DB08912,1
25136,DB00490,DB00898,1
25137,DB00503,DB01242,1
25138,DB06287,DB08820,1
25139,DB01215,DB08900,1
25140,DB00564,DB00921,1
25141,DB00734,DB00956,1
25142,DB00998,DB01624,1
25143,DB00672,DB09128,1
25144,DB01656,DB09330,1
25145,DB00661,DB00820,1
25146,DB00519,DB09220,1
25147,DB00790,DB00993,1
25148,DB00648,DB00877,1
25149,DB01307,DB01403,1
25150,DB00294,DB01306,1
25151,DB00252,DB01132,1
25152,DB01008,DB06688,1
25153,DB00691,DB09282,1
25154,DB06717,DB09102,1
25155,DB00237,DB00484,1
25156,DB00056,DB08879,1
25157,DB00070,DB01013,1
25158,DB00653,DB01624,1
25159,DB00726,DB03880,1
25160,DB00615,DB08867,1
25161,DB00175,DB01241,1
25162,DB00413,DB04844,1
25163,DB00864,DB01306,1
25164,DB00968,DB01235,1
25165,DB00159,DB00959,1
25166,DB00960,DB06218,1
25167,DB00564,DB01232,1
25168,DB00582,DB09039,1
25169,DB00312,DB00881,1
25170,DB00224,DB01251,1
25171,DB00736,DB00758,1
25172,DB05521,DB06414,1
25173,DB00434,DB00956,1
25174,DB01609,DB08932,1
25175,DB00180,DB08912,1
25176,DB00780,DB01197,1
25177,DB01097,DB08879,1
25178,DB00083,DB00344,1
25179,DB01306,DB06335,1
25180,DB01039,DB01586,1
25181,DB01041,DB06283,1
25182,DB00571,DB01355,1
25183,DB05271,DB09034,1
25184,DB04908,DB08873,1
25185,DB00991,DB09285,1
25186,DB00108,DB09077,1
25187,DB00700,DB06715,1
25188,DB00334,DB01489,1
25189,DB00802,DB00956,1
25190,DB00252,DB09027,1
25191,DB00433,DB00989,1
25192,DB00014,DB00679,1
25193,DB00081,DB08813,1
25194,DB00246,DB00669,1
25195,DB00310,DB00418,1
25196,DB00317,DB00361,1
25197,DB00072,DB00877,1
25198,DB00404,DB00898,1
25199,DB00379,DB06603,1
25200,DB00935,DB06714,1
25201,DB00270,DB06290,1
25202,DB00411,DB00598,1
25203,DB00382,DB00924,1
25204,DB00206,DB00390,1
25205,DB00243,DB00444,1
25206,DB00222,DB01285,1
25207,DB01320,DB06626,1
25208,DB00495,DB09214,1
25209,DB00397,DB00449,1
25210,DB00622,DB09039,1
25211,DB00414,DB01238,1
25212,DB00176,DB00669,1
25213,DB00374,DB09026,1
25214,DB00193,DB01156,1
25215,DB00208,DB09036,1
25216,DB00201,DB01577,1
25217,DB00775,DB01254,1
25218,DB00642,DB01097,1
25219,DB00615,DB00951,1
25220,DB01041,DB06372,1
25221,DB00460,DB00582,1
25222,DB00657,DB00819,1
25223,DB00476,DB00575,1
25224,DB01201,DB01254,1
25225,DB01210,DB08896,1
25226,DB00187,DB01235,1
25227,DB00486,DB00972,1
25228,DB00912,DB06663,1
25229,DB06636,DB09063,1
25230,DB00712,DB00790,1
25231,DB01207,DB06695,1
25232,DB00215,DB01165,1
25233,DB00241,DB00816,1
25234,DB00956,DB06414,1
25235,DB00863,DB04868,1
25236,DB00381,DB00625,1
25237,DB00620,DB00834,1
25238,DB00046,DB00860,1
25239,DB06695,DB08813,1
25240,DB00384,DB00802,1
25241,DB00603,DB01354,1
25242,DB00976,DB08865,1
25243,DB01223,DB06273,1
25244,DB00328,DB01014,1
25245,DB00418,DB04861,1
25246,DB00752,DB00903,1
25247,DB01403,DB08918,1
25248,DB00363,DB00543,1
25249,DB00409,DB01579,1
25250,DB00611,DB00708,1
25251,DB00622,DB01162,1
25252,DB01178,DB01576,1
25253,DB00208,DB08827,1
25254,DB00814,DB06605,1
25255,DB00387,DB06282,1
25256,DB00013,DB06441,1
25257,DB01219,DB09117,1
25258,DB00765,DB06684,1
25259,DB01124,DB04938,1
25260,DB00421,DB00611,1
25261,DB00682,DB09211,1
25262,DB00065,DB01009,1
25263,DB00973,DB01241,1
25264,DB06290,DB08880,1
25265,DB00590,DB01254,1
25266,DB05521,DB06290,1
25267,DB01021,DB06335,1
25268,DB00414,DB00823,1
25269,DB00603,DB01320,1
25270,DB05109,DB09036,1
25271,DB00222,DB00672,1
25272,DB00211,DB00436,1
25273,DB00742,DB00806,1
25274,DB00270,DB00615,1
25275,DB00477,DB00780,1
25276,DB00850,DB01560,1
25277,DB00972,DB01224,1
25278,DB06779,DB08935,1
25279,DB00906,DB01254,1
25280,DB00933,DB04844,1
25281,DB00776,DB00956,1
25282,DB00335,DB00816,1
25283,DB00266,DB06710,1
25284,DB00767,DB01255,1
25285,DB00710,DB00919,1
25286,DB00181,DB09071,1
25287,DB00082,DB06663,1
25288,DB00697,DB00794,1
25289,DB00188,DB00201,1
25290,DB00252,DB00703,1
25291,DB00539,DB00880,1
25292,DB00877,DB02703,1
25293,DB00387,DB00768,1
25294,DB00477,DB00726,1
25295,DB06287,DB06717,1
25296,DB00727,DB01109,1
25297,DB00794,DB05294,1
25298,DB00091,DB08865,1
25299,DB00909,DB09073,1
25300,DB00671,DB03615,1
25301,DB00798,DB01111,1
25302,DB00672,DB06825,1
25303,DB00277,DB04839,1
25304,DB00884,DB01339,1
25305,DB00989,DB01623,1
25306,DB00921,DB01320,1
25307,DB00438,DB00798,1
25308,DB00065,DB01082,1
25309,DB04876,DB06287,1
25310,DB00687,DB00991,1
25311,DB01115,DB09242,1
25312,DB01068,DB08912,1
25313,DB00337,DB06636,1
25314,DB00582,DB01395,1
25315,DB01087,DB06708,1
25316,DB00700,DB00966,1
25317,DB00742,DB06696,1
25318,DB06290,DB08827,1
25319,DB00972,DB09555,1
25320,DB00418,DB00717,1
25321,DB00898,DB01018,1
25322,DB00433,DB00921,1
25323,DB00307,DB09123,1
25324,DB04817,DB09042,1
25325,DB00220,DB00862,1
25326,DB00625,DB01136,1
25327,DB00005,DB00531,1
25328,DB00502,DB00953,1
25329,DB00346,DB00521,1
25330,DB00492,DB01355,1
25331,DB00187,DB00422,1
25332,DB00252,DB00909,1
25333,DB00091,DB00401,1
25334,DB00657,DB01355,1
25335,DB00474,DB00555,1
25336,DB05773,DB08873,1
25337,DB00494,DB00898,1
25338,DB00246,DB00780,1
25339,DB00945,DB08907,1
25340,DB00559,DB08881,1
25341,DB00366,DB01202,1
25342,DB01139,DB01418,1
25343,DB00677,DB01100,1
25344,DB00331,DB00741,1
25345,DB00073,DB09477,1
25346,DB02703,DB09034,1
25347,DB00366,DB00962,1
25348,DB08912,DB09291,1
25349,DB00264,DB01242,1
25350,DB00121,DB01377,1
25351,DB00374,DB00808,1
25352,DB00575,DB08883,1
25353,DB00063,DB00081,1
25354,DB00875,DB00972,1
25355,DB01306,DB09123,1
25356,DB00611,DB09034,1
25357,DB00582,DB05521,1
25358,DB00521,DB08895,1
25359,DB00715,DB01009,1
25360,DB00752,DB00887,1
25361,DB00706,DB08912,1
25362,DB01021,DB01276,1
25363,DB01069,DB09271,1
25364,DB01149,DB09048,1
25365,DB00402,DB09054,1
25366,DB00726,DB00921,1
25367,DB00862,DB01136,1
25368,DB01120,DB01319,1
25369,DB00196,DB00708,1
25370,DB00715,DB01071,1
25371,DB00195,DB00390,1
25372,DB00468,DB09048,1
25373,DB00181,DB00949,1
25374,DB00648,DB01264,1
25375,DB00813,DB06144,1
25376,DB00204,DB05294,1
25377,DB00409,DB01171,1
25378,DB00865,DB06701,1
25379,DB00427,DB05271,1
25380,DB00126,DB01395,1
25381,DB00186,DB00321,1
25382,DB00257,DB00613,1
25383,DB00022,DB00477,1
25384,DB00498,DB00788,1
25385,DB00615,DB01264,1
25386,DB00196,DB09083,1
25387,DB00328,DB00512,1
25388,DB00696,DB02703,1
25389,DB00213,DB01232,1
25390,DB00961,DB00988,1
25391,DB01174,DB11256,1
25392,DB01072,DB09073,1
25393,DB00350,DB09220,1
25394,DB06708,DB09065,1
25395,DB00390,DB09280,1
25396,DB00061,DB09208,1
25397,DB08877,DB08895,1
25398,DB00621,DB01278,1
25399,DB01200,DB01398,1
25400,DB09054,DB09073,1
25401,DB00717,DB01319,1
25402,DB00564,DB06626,1
25403,DB00671,DB01172,1
25404,DB00687,DB01185,1
25405,DB00320,DB01211,1
25406,DB00177,DB00374,1
25407,DB00794,DB00968,1
25408,DB00331,DB01067,1
25409,DB00816,DB01242,1
25410,DB00990,DB01238,1
25411,DB00013,DB00285,1
25412,DB00999,DB01353,1
25413,DB01600,DB06605,1
25414,DB00477,DB01071,1
25415,DB00692,DB09242,1
25416,DB00331,DB01072,1
25417,DB01203,DB09564,1
25418,DB00452,DB01212,1
25419,DB01069,DB09117,1
25420,DB00089,DB00823,1
25421,DB00715,DB00985,1
25422,DB00005,DB00108,1
25423,DB00328,DB00707,1
25424,DB00468,DB01275,1
25425,DB00368,DB01247,1
25426,DB00582,DB01136,1
25427,DB06292,DB09220,1
25428,DB01104,DB09128,1
25429,DB00762,DB06210,1
25430,DB00861,DB08794,1
25431,DB00665,DB09277,1
25432,DB06711,DB09273,1
25433,DB00921,DB09073,1
25434,DB00216,DB01239,1
25435,DB00373,DB08877,1
25436,DB08873,DB09166,1
25437,DB00182,DB06808,1
25438,DB00754,DB09034,1
25439,DB00557,DB00949,1
25440,DB00072,DB00120,1
25441,DB00215,DB00946,1
25442,DB00433,DB00752,1
25443,DB00175,DB01201,1
25444,DB00030,DB00232,1
25445,DB00752,DB00921,1
25446,DB01021,DB01075,1
25447,DB01238,DB08918,1
25448,DB00220,DB01285,1
25449,DB01149,DB08815,1
25450,DB00765,DB01192,1
25451,DB01609,DB06228,1
25452,DB01207,DB06700,1
25453,DB00008,DB00811,1
25454,DB00761,DB00768,1
25455,DB00146,DB01223,1
25456,DB00103,DB00608,1
25457,DB00252,DB06237,1
25458,DB01098,DB01118,1
25459,DB00601,DB01175,1
25460,DB00220,DB01184,1
25461,DB00378,DB00682,1
25462,DB00758,DB01104,1
25463,DB00887,DB01143,1
25464,DB00398,DB01201,1
25465,DB01032,DB01598,1
25466,DB00252,DB09049,1
25467,DB00444,DB02703,1
25468,DB01136,DB09242,1
25469,DB01026,DB01601,1
25470,DB00669,DB00904,1
25471,DB00266,DB00726,1
25472,DB04911,DB09268,1
25473,DB00898,DB01142,1
25474,DB00709,DB00879,1
25475,DB01026,DB08867,1
25476,DB01320,DB06287,1
25477,DB00452,DB01330,1
25478,DB00871,DB09009,1
25479,DB00933,DB04896,1
25480,DB00884,DB01377,1
25481,DB01215,DB09065,1
25482,DB00834,DB01035,1
25483,DB01158,DB04897,1
25484,DB01106,DB04924,1
25485,DB00475,DB01173,1
25486,DB00813,DB06808,1
25487,DB01611,DB06697,1
25488,DB00569,DB00586,1
25489,DB00737,DB01173,1
25490,DB00860,DB01201,1
25491,DB00199,DB09053,1
25492,DB00862,DB08820,1
25493,DB00486,DB01114,1
25494,DB00794,DB01193,1
25495,DB00953,DB01233,1
25496,DB00427,DB01017,1
25497,DB00041,DB00492,1
25498,DB00409,DB00656,1
25499,DB01264,DB08877,1
25500,DB00307,DB09401,1
25501,DB06413,DB09054,1
25502,DB01070,DB01418,1
25503,DB00042,DB00924,1
25504,DB00277,DB00822,1
25505,DB00715,DB01063,1
25506,DB00312,DB08867,1
25507,DB00458,DB01267,1
25508,DB00332,DB01064,1
25509,DB00603,DB01307,1
25510,DB00696,DB01403,1
25511,DB01590,DB01656,1
25512,DB00454,DB09290,1
25513,DB01356,DB01390,1
25514,DB00672,DB01072,1
25515,DB00930,DB09123,1
25516,DB00938,DB08865,1
25517,DB01624,DB09076,1
25518,DB00041,DB00223,1
25519,DB00834,DB01156,1
25520,DB00188,DB01201,1
25521,DB00343,DB00468,1
25522,DB01232,DB08932,1
25523,DB00765,DB01267,1
25524,DB00252,DB00582,1
25525,DB00582,DB00586,1
25526,DB00908,DB08912,1
25527,DB00321,DB01560,1
25528,DB00332,DB00867,1
25529,DB06203,DB06216,1
25530,DB00030,DB01395,1
25531,DB00559,DB08877,1
25532,DB00865,DB01620,1
25533,DB00973,DB01393,1
25534,DB00708,DB00887,1
25535,DB00163,DB09068,1
25536,DB01151,DB01178,1
25537,DB00073,DB04817,1
25538,DB00427,DB00780,1
25539,DB00397,DB00651,1
25540,DB00177,DB04899,1
25541,DB00871,DB00945,1
25542,DB01069,DB01238,1
25543,DB00705,DB01045,1
25544,DB00195,DB01609,1
25545,DB00422,DB01115,1
25546,DB00651,DB01407,1
25547,DB00916,DB01320,1
25548,DB00899,DB06767,1
25549,DB00531,DB01319,1
25550,DB00087,DB04817,1
25551,DB00159,DB00741,1
25552,DB00214,DB00672,1
25553,DB00263,DB04825,1
25554,DB00206,DB00541,1
25555,DB00363,DB01173,1
25556,DB01074,DB01263,1
25557,DB00035,DB00618,1
25558,DB00180,DB01263,1
25559,DB00916,DB01174,1
25560,DB00051,DB00091,1
25561,DB00841,DB06711,1
25562,DB00208,DB00675,1
25563,DB00289,DB01037,1
25564,DB00343,DB01119,1
25565,DB00582,DB00834,1
25566,DB01045,DB01319,1
25567,DB00897,DB01319,1
25568,DB00615,DB00773,1
25569,DB00967,DB09072,1
25570,DB00321,DB01018,1
25571,DB01627,DB09273,1
25572,DB00787,DB01024,1
25573,DB00359,DB01120,1
25574,DB00035,DB00193,1
25575,DB00203,DB01241,1
25576,DB06228,DB08813,1
25577,DB09119,DB09143,1
25578,DB00488,DB01097,1
25579,DB06695,DB08935,1
25580,DB01120,DB01285,1
25581,DB00391,DB04843,1
25582,DB03619,DB09075,1
25583,DB01264,DB09071,1
25584,DB01377,DB09020,1
25585,DB00449,DB01365,1
25586,DB00309,DB00337,1
25587,DB00625,DB01045,1
25588,DB01207,DB01397,1
25589,DB00270,DB00872,1
25590,DB00176,DB01171,1
25591,DB01174,DB08881,1
25592,DB00264,DB00672,1
25593,DB06808,DB08918,1
25594,DB00418,DB01115,1
25595,DB04876,DB09063,1
25596,DB00945,DB01551,1
25597,DB00220,DB01124,1
25598,DB00224,DB04855,1
25599,DB01015,DB06203,1
25600,DB00222,DB01406,1
25601,DB00390,DB01264,1
25602,DB00564,DB06616,1
25603,DB00723,DB06707,1
25604,DB01036,DB09036,1
25605,DB00091,DB01319,1
25606,DB00998,DB01267,1
25607,DB00384,DB00500,1
25608,DB00726,DB01021,1
25609,DB00193,DB00468,1
25610,DB00673,DB08877,1
25611,DB00458,DB08912,1
25612,DB00486,DB01075,1
25613,DB01274,DB06698,1
25614,DB00176,DB01242,1
25615,DB00472,DB06808,1
25616,DB00381,DB00706,1
25617,DB01039,DB01067,1
25618,DB06216,DB09083,1
25619,DB00966,DB01355,1
25620,DB01035,DB09065,1
25621,DB06153,DB08883,1
25622,DB00475,DB06204,1
25623,DB00903,DB01398,1
25624,DB00246,DB00382,1
25625,DB08912,DB09128,1
25626,DB00762,DB08912,1
25627,DB01175,DB08912,1
25628,DB00570,DB09036,1
25629,DB00877,DB01167,1
25630,DB00610,DB09080,1
25631,DB00622,DB04938,1
25632,DB00762,DB06643,1
25633,DB08815,DB08873,1
25634,DB00346,DB00571,1
25635,DB00063,DB00806,1
25636,DB00014,DB00222,1
25637,DB00349,DB09117,1
25638,DB00682,DB05521,1
25639,DB00065,DB06372,1
25640,DB01076,DB09049,1
25641,DB01229,DB01609,1
25642,DB00304,DB11095,1
25643,DB00363,DB09072,1
25644,DB00875,DB04896,1
25645,DB00479,DB00861,1
25646,DB06684,DB06779,1
25647,DB06414,DB09102,1
25648,DB00715,DB01267,1
25649,DB00762,DB08873,1
25650,DB00199,DB00802,1
25651,DB00193,DB00490,1
25652,DB00672,DB05278,1
25653,DB00213,DB01241,1
25654,DB00648,DB01259,1
25655,DB00736,DB06817,1
25656,DB00765,DB06808,1
25657,DB00382,DB00782,1
25658,DB01263,DB08899,1
25659,DB00575,DB00956,1
25660,DB00218,DB09268,1
25661,DB00731,DB02703,1
25662,DB01039,DB06777,1
25663,DB00418,DB00898,1
25664,DB00829,DB09048,1
25665,DB01149,DB08439,1
25666,DB00214,DB00722,1
25667,DB00201,DB00790,1
25668,DB00006,DB06730,1
25669,DB00472,DB00501,1
25670,DB00191,DB01274,1
25671,DB00335,DB03128,1
25672,DB04574,DB04938,1
25673,DB00991,DB08794,1
25674,DB00322,DB00482,1
25675,DB00679,DB01247,1
25676,DB00768,DB06148,1
25677,DB00834,DB01591,1
25678,DB00705,DB01232,1
25679,DB00834,DB01036,1
25680,DB00220,DB01411,1
25681,DB00387,DB00455,1
25682,DB01021,DB01285,1
25683,DB00554,DB00569,1
25684,DB00879,DB01004,1
25685,DB00700,DB01263,1
25686,DB01220,DB01232,1
25687,DB00304,DB01323,1
25688,DB00503,DB06212,1
25689,DB00695,DB00734,1
25690,DB00752,DB06203,1
25691,DB06695,DB06822,1
25692,DB00184,DB01006,1
25693,DB00440,DB01136,1
25694,DB00479,DB00485,1
25695,DB00707,DB01067,1
25696,DB04908,DB04946,1
25697,DB00492,DB00862,1
25698,DB00738,DB01016,1
25699,DB00908,DB01590,1
25700,DB00642,DB01009,1
25701,DB00853,DB00864,1
25702,DB00460,DB01878,1
25703,DB00876,DB09242,1
25704,DB00440,DB01273,1
25705,DB00780,DB01409,1
25706,DB00204,DB00875,1
25707,DB00449,DB00867,1
25708,DB00280,DB00335,1
25709,DB08868,DB10829,1
25710,DB00363,DB01280,1
25711,DB01073,DB04817,1
25712,DB00333,DB00349,1
25713,DB00839,DB09046,1
25714,DB01019,DB01203,1
25715,DB00661,DB06616,1
25716,DB00367,DB04876,1
25717,DB00285,DB00991,1
25718,DB00554,DB00974,1
25719,DB00976,DB01395,1
25720,DB08820,DB08870,1
25721,DB00207,DB00864,1
25722,DB01367,DB01403,1
25723,DB00215,DB06589,1
25724,DB00657,DB00734,1
25725,DB00214,DB00322,1
25726,DB06788,DB08914,1
25727,DB00421,DB06212,1
25728,DB00390,DB01337,1
25729,DB00214,DB01132,1
25730,DB00749,DB01398,1
25731,DB00465,DB01418,1
25732,DB00672,DB06335,1
25733,DB00964,DB01168,1
25734,DB01233,DB06700,1
25735,DB00318,DB00382,1
25736,DB01309,DB01319,1
25737,DB06605,DB06636,1
25738,DB00022,DB00675,1
25739,DB00029,DB00975,1
25740,DB00450,DB01356,1
25741,DB00872,DB01118,1
25742,DB00564,DB00976,1
25743,DB06636,DB08912,1
25744,DB00231,DB08900,1
25745,DB00252,DB08867,1
25746,DB00872,DB08877,1
25747,DB01323,DB05109,1
25748,DB00477,DB09272,1
25749,DB06779,DB06789,1
25750,DB00601,DB01623,1
25751,DB00908,DB01319,1
25752,DB00266,DB01166,1
25753,DB00672,DB01621,1
25754,DB00258,DB00279,1
25755,DB00620,DB02901,1
25756,DB00569,DB09211,1
25757,DB00630,DB01609,1
25758,DB00834,DB01267,1
25759,DB08903,DB09119,1
25760,DB00222,DB01224,1
25761,DB00458,DB01100,1
25762,DB00321,DB01232,1
25763,DB00193,DB00391,1
25764,DB01544,DB08900,1
25765,DB00203,DB09282,1
25766,DB01254,DB06700,1
25767,DB00682,DB01070,1
25768,DB00321,DB05039,1
25769,DB00273,DB00999,1
25770,DB01623,DB09076,1
25771,DB00564,DB04835,1
25772,DB01175,DB01463,1
25773,DB01109,DB08976,1
25774,DB00344,DB00488,1
25775,DB00404,DB01609,1
25776,DB00059,DB00108,1
25777,DB00686,DB00946,1
25778,DB00502,DB00918,1
25779,DB00188,DB00338,1
25780,DB00415,DB00759,1
25781,DB00220,DB00656,1
25782,DB00181,DB00813,1
25783,DB00834,DB01059,1
25784,DB00790,DB01109,1
25785,DB00390,DB00594,1
25786,DB00555,DB00653,1
25787,DB00835,DB01278,1
25788,DB01151,DB08897,1
25789,DB00182,DB01037,1
25790,DB00681,DB01026,1
25791,DB00564,DB09030,1
25792,DB00030,DB00839,1
25793,DB00458,DB00761,1
25794,DB00159,DB00974,1
25795,DB00956,DB01173,1
25796,DB00567,DB00682,1
25797,DB00295,DB00427,1
25798,DB00009,DB00946,1
25799,DB00367,DB00569,1
25800,DB00368,DB06711,1
25801,DB00834,DB06287,1
25802,DB01133,DB06696,1
25803,DB00349,DB04861,1
25804,DB00266,DB01088,1
25805,DB01167,DB01377,1
25806,DB00641,DB00661,1
25807,DB00305,DB06688,1
25808,DB01609,DB08820,1
25809,DB00007,DB01259,1
25810,DB06480,DB09039,1
25811,DB00452,DB00605,1
25812,DB00040,DB01224,1
25813,DB01403,DB08815,1
25814,DB00627,DB01120,1
25815,DB00218,DB01024,1
25816,DB05679,DB06643,1
25817,DB00014,DB08882,1
25818,DB00582,DB09262,1
25819,DB00279,DB01223,1
25820,DB00246,DB00333,1
25821,DB00277,DB00730,1
25822,DB00476,DB01233,1
25823,DB01026,DB04835,1
25824,DB01124,DB04839,1
25825,DB00438,DB00955,1
25826,DB00042,DB00245,1
25827,DB00243,DB01201,1
25828,DB00136,DB00741,1
25829,DB00242,DB00363,1
25830,DB00420,DB01151,1
25831,DB00615,DB06626,1
25832,DB00933,DB00998,1
25833,DB00564,DB00957,1
25834,DB00952,DB01624,1
25835,DB00672,DB01251,1
25836,DB00316,DB01353,1
25837,DB00199,DB01220,1
25838,DB00177,DB04920,1
25839,DB01319,DB04884,1
25840,DB01590,DB08912,1
25841,DB01323,DB06228,1
25842,DB00081,DB04817,1
25843,DB00091,DB00615,1
25844,DB00220,DB06684,1
25845,DB00679,DB01253,1
25846,DB00261,DB08794,1
25847,DB00794,DB06626,1
25848,DB00418,DB00823,1
25849,DB00503,DB00514,1
25850,DB00363,DB00484,1
25851,DB00427,DB00938,1
25852,DB00041,DB00542,1
25853,DB00054,DB01207,1
25854,DB00619,DB01241,1
25855,DB00656,DB00715,1
25856,DB00054,DB00304,1
25857,DB00502,DB01151,1
25858,DB00450,DB09300,1
25859,DB00331,DB00912,1
25860,DB00648,DB06605,1
25861,DB00176,DB00321,1
25862,DB00933,DB01233,1
25863,DB00176,DB00889,1
25864,DB00454,DB01267,1
25865,DB00582,DB00997,1
25866,DB00570,DB08882,1
25867,DB00175,DB01320,1
25868,DB00490,DB09068,1
25869,DB00215,DB00458,1
25870,DB01072,DB09143,1
25871,DB00780,DB01023,1
25872,DB00641,DB01263,1
25873,DB00575,DB01143,1
25874,DB00461,DB00686,1
25875,DB00780,DB00953,1
25876,DB00450,DB00697,1
25877,DB00477,DB09068,1
25878,DB00738,DB09268,1
25879,DB00661,DB08827,1
25880,DB01023,DB01254,1
25881,DB00216,DB00696,1
25882,DB00679,DB01114,1
25883,DB01118,DB09036,1
25884,DB01239,DB08918,1
25885,DB00328,DB00919,1
25886,DB00047,DB00731,1
25887,DB00282,DB06589,1
25888,DB00503,DB01156,1
25889,DB03619,DB09030,1
25890,DB01595,DB09117,1
25891,DB00370,DB00503,1
25892,DB01198,DB01232,1
25893,DB04855,DB09074,1
25894,DB00186,DB00246,1
25895,DB00875,DB09097,1
25896,DB00875,DB01356,1
25897,DB00196,DB00839,1
25898,DB00486,DB09128,1
25899,DB00780,DB00802,1
25900,DB00559,DB08903,1
25901,DB01167,DB04855,1
25902,DB00946,DB06789,1
25903,DB00054,DB00712,1
25904,DB00307,DB00333,1
25905,DB00784,DB00919,1
25906,DB00418,DB00695,1
25907,DB00421,DB00813,1
25908,DB00605,DB01172,1
25909,DB00204,DB00308,1
25910,DB00418,DB01242,1
25911,DB00672,DB00695,1
25912,DB00624,DB01285,1
25913,DB00720,DB00955,1
25914,DB01320,DB09102,1
25915,DB00176,DB00904,1
25916,DB00390,DB00695,1
25917,DB00091,DB01394,1
25918,DB01319,DB08873,1
25919,DB00307,DB00377,1
25920,DB00960,DB03128,1
25921,DB00573,DB00930,1
25922,DB00215,DB01356,1
25923,DB00900,DB01155,1
25924,DB03619,DB11095,1
25925,DB01041,DB01069,1
25926,DB00230,DB00366,1
25927,DB00741,DB01309,1
25928,DB00889,DB09042,1
25929,DB00211,DB00368,1
25930,DB00555,DB04953,1
25931,DB00455,DB01232,1
25932,DB00559,DB06413,1
25933,DB01115,DB08820,1
25934,DB00182,DB00193,1
25935,DB00780,DB01149,1
25936,DB00206,DB01576,1
25937,DB00555,DB01353,1
25938,DB00543,DB00780,1
25939,DB00307,DB06145,1
25940,DB00861,DB04865,1
25941,DB00007,DB01104,1
25942,DB01323,DB09401,1
25943,DB01223,DB09073,1
25944,DB01320,DB06708,1
25945,DB00395,DB00653,1
25946,DB00241,DB00555,1
25947,DB00422,DB00448,1
25948,DB00230,DB00492,1
25949,DB00264,DB00951,1
25950,DB00334,DB08897,1
25951,DB00237,DB00400,1
25952,DB01623,DB05812,1
25953,DB00434,DB01017,1
25954,DB00427,DB00983,1
25955,DB00307,DB00361,1
25956,DB00318,DB00501,1
25957,DB01264,DB08873,1
25958,DB00300,DB05521,1
25959,DB00985,DB09272,1
25960,DB06176,DB09063,1
25961,DB00690,DB01254,1
25962,DB01148,DB04924,1
25963,DB00457,DB09220,1
25964,DB01048,DB01319,1
25965,DB00042,DB00565,1
25966,DB00722,DB00794,1
25967,DB00806,DB00814,1
25968,DB00930,DB00957,1
25969,DB01251,DB01306,1
25970,DB00216,DB00679,1
25971,DB00368,DB00937,1
25972,DB00893,DB09477,1
25973,DB00564,DB01583,1
25974,DB00904,DB01104,1
25975,DB00307,DB01357,1
25976,DB00252,DB06218,1
25977,DB00930,DB01017,1
25978,DB00261,DB01418,1
25979,DB00603,DB09277,1
25980,DB00839,DB00912,1
25981,DB00684,DB09060,1
25982,DB00072,DB06168,1
25983,DB00593,DB00972,1
25984,DB00204,DB00270,1
25985,DB00476,DB01203,1
25986,DB01144,DB01364,1
25987,DB08914,DB09123,1
25988,DB00945,DB09273,1
25989,DB00342,DB08873,1
25990,DB01165,DB06724,1
25991,DB00477,DB00843,1
25992,DB00830,DB01620,1
25993,DB00677,DB01601,1
25994,DB00370,DB06204,1
25995,DB00554,DB01207,1
25996,DB00715,DB00806,1
25997,DB01403,DB04876,1
25998,DB00704,DB00921,1
25999,DB00220,DB01268,1
26000,DB01083,DB01182,1
26001,DB04835,DB09054,1
26002,DB00310,DB00802,1
26003,DB01149,DB01259,1
26004,DB00065,DB00375,1
26005,DB00474,DB00653,1
26006,DB00356,DB05271,1
26007,DB00480,DB08904,1
26008,DB00237,DB01029,1
26009,DB00321,DB00623,1
26010,DB00343,DB00390,1
26011,DB00682,DB09068,1
26012,DB01098,DB08880,1
26013,DB00309,DB01264,1
26014,DB00063,DB06779,1
26015,DB00177,DB00373,1
26016,DB00222,DB01238,1
26017,DB00988,DB01291,1
26018,DB00042,DB09300,1
26019,DB00015,DB00266,1
26020,DB01278,DB01306,1
