,Gene_ID,Disease_ID,label
64570,1176,C1856016,0
64571,8711,102465530,0
64572,9487,C0751000,0
64573,51102,C1856796,0
64574,10712,C1970456,0
64575,10733,C0751394,0
64576,10020,C0221021,0
64577,950,C0086981,0
64578,1803,C0015799,0
64579,2833,C1849453,0
64580,57470,C0265216,0
64581,3485,C4049650,0
64582,9758,C1842836,0
64583,6532,C0268581,0
64584,345193,C0751020,0
64585,10300,C0162316,0
64586,9175,C0270720,0
64587,1289,C0152101,0
64588,3620,C1836155,0
64589,55131,C3553709,0
64590,407013,C3150928,0
64591,246269,C0022336,0
64592,26088,C0242698,0
64593,1051,C4310667,0
64594,2776,C0740386,0
64595,23657,C0268281,0
64596,54433,C4540535,0
64597,54848,C0393814,0
64598,2000,C1860042,0
64599,55110,C3553637,0
64600,197,C0002871,0
64601,7018,C0268186,0
64602,3291,C0751565,0
64603,3581,C1836603,0
64604,22871,C0027543,0
64605,1267,C4225195,0
64606,55315,C0796250,0
64607,25778,C3280112,0
64608,139818,C1704380,0
64609,3170,C0751395,0
64610,56005,C1335167,0
64611,240,C0151911,0
64612,8036,C1847725,0
64613,81831,C4310768,0
64614,6476,C1832916,0
64615,64216,C0152439,0
64616,9271,C0393546,0
64617,10462,C0520477,0
64618,8454,C0432330,0
64619,6428,C3151060,0
64620,54800,C1535893,0
64621,51083,C0796003,0
64622,10472,C0023290,0
64623,6921,C0477370,0
64624,4256,C0025286,0
64625,116228,C0271097,0
64626,80303,C1257925,0
64627,8091,C0751540,0
64628,54704,C0220693,0
64629,134218,C4225249,0
64630,259217,C1860315,0
64631,1497,102465530,0
64632,5352,C0085541,0
64633,79660,C3151062,0
64634,9332,C1865872,0
64635,3337,C1842898,0
64636,100616323,102465530,0
64637,142,C0027125,0
64638,220929,C0020757,0
64639,2332,C0796242,0
64640,4513,C1096154,0
64641,1647,C2675481,0
64642,2033,C2749022,0
64643,6327,C3276941,0
64644,7048,C1450051,0
64645,5999,C0751589,0
64646,154064,C4225402,0
64647,1978,C3714534,0
64648,10445,C0036214,0
64649,56833,C0011304,0
64650,8515,C3151001,0
64651,91942,C3808876,0
64652,8970,C0432230,0
64653,2207,C0002986,0
64654,900,C4539386,0
64655,57610,C0154693,0
64656,406997,C1704981,0
64657,29103,C0155018,0
64658,10140,C1842247,0
64659,80212,C0009714,0
64660,208,C0162534,0
64661,57688,C0403555,0
64662,8600,C4509918,0
64663,5406,102465530,0
64664,7328,C0238402,0
64665,10682,C3495144,0
64666,3118,C0155536,0
64667,55437,C0393729,0
64668,81567,C1563731,0
64669,64757,C1955934,0
64670,6569,C1800706,0
64671,9711,102465530,0
64672,116496,C0220998,0
64673,6017,C3149276,0
64674,387,C3554349,0
64675,375748,C4225335,0
64676,3594,C3890167,0
64677,2771,102465530,0
64678,59,C2676231,0
64679,23500,C2678478,0
64680,6591,C0004610,0
64681,221,C0751115,0
64682,9657,C3809443,0
64683,126328,C1856465,0
64684,55743,C0271385,0
64685,5932,C2751545,0
64686,51066,C1836448,0
64687,7045,C0024305,0
64688,7454,C1838951,0
64689,57144,102465530,0
64690,84181,C0392784,0
64691,5423,C1833229,0
64692,29929,C0036219,0
64693,7594,C2676837,0
64694,65267,C0751434,0
64695,5660,C1846278,0
64696,256297,C1853099,0
64697,120,C4014970,0
64698,100288687,C0600260,0
64699,9896,C2678248,0
64700,50649,102465530,0
64701,5727,C0427055,0
64702,406993,C0751836,0
64703,54407,102465530,0
64704,177,C0393912,0
64705,8573,C0265325,0
64706,5801,C3714992,0
64707,2169,C0005956,0
64708,64782,C0278622,0
64709,5015,C0751622,0
64710,9020,C3281235,0
64711,79191,C0796237,0
64712,1452,C0220687,0
64713,4878,C1305968,0
64714,3938,C1835808,0
64715,23287,C0020473,0
64716,55914,C0398791,0
64717,931,C1864873,0
64718,1690,C0022360,0
64719,3777,C0235946,0
64720,58189,C0010709,0
64721,116986,C1867300,0
64722,5055,C0234535,0
64723,783,C2936349,0
64724,100131801,C3151058,0
64725,10158,102465530,0
64726,2702,C3714992,0
64727,168002,C2829267,0
64728,51586,C0002152,0
64729,100616452,C0016037,0
64730,8216,C1836080,0
64731,3952,C2748898,0
64732,1024,C1858968,0
64733,5585,C0037268,0
64734,672,C1334807,0
64735,4508,C0205644,0
64736,22918,C4317295,0
64737,51098,C3810295,0
64738,7533,C0008479,0
64739,40,C3150127,0
64740,23451,C0027832,0
64741,60506,C1968603,0
64742,387787,C1866351,0
64743,6514,C4518087,0
64744,4068,C4310759,0
64745,57529,C0496920,0
64746,10479,C0268495,0
64747,6754,C4274081,0
64748,6324,C0750946,0
64749,8848,C1368683,0
64750,1237,C2931358,0
64751,3329,C0003132,0
64752,83876,C0345832,0
64753,51057,C1861194,0
64754,23355,102465530,0
64755,283927,C0263409,0
64756,84987,C0155299,0
64757,64782,C1959582,0
64758,100775105,C0022595,0
64759,5954,C3495483,0
64760,3671,C0003850,0
64761,7114,C3810230,0
64762,7879,C2752062,0
64763,9934,C0017160,0
64764,85481,C0751005,0
64765,1399,C4540602,0
64766,23396,C2677793,0
64767,10157,C1859995,0
64768,2114,C4225433,0
64769,6688,C1846790,0
64770,728118,C2751603,0
64771,56915,C3151228,0
64772,65993,C0022340,0
64773,7307,C0432255,0
64774,25959,C3489789,0
64775,126393,102465530,0
64776,23294,C2675556,0
64777,3020,C0521619,0
64778,80790,C3809243,0
64779,8291,C0016667,0
64780,4589,C0751394,0
64781,8626,C0393756,0
64782,1062,C0555202,0
64783,84541,C0003486,0
64784,653545,C0454542,0
64785,7422,C1832992,0
64786,2815,C0086468,0
64787,6725,C3277849,0
64788,23325,C2751309,0
64789,406949,102465530,0
64790,5194,C0007138,0
64791,2539,C2697932,0
64792,6502,C1518693,0
64793,7840,C3809665,0
64794,51441,C0020676,0
64795,8484,C0700438,0
64796,51297,C1865185,0
64797,27148,C1744559,0
64798,2952,102465530,0
64799,60385,C0334475,0
64800,1600,C4225432,0
64801,3070,C0345967,0
64802,11309,C4017550,0
64803,641372,C2931245,0
64804,25939,C1863728,0
64805,160335,C3714636,0
64806,9805,C2675229,0
64807,24140,C4015119,0
64808,257240,C0266004,0
64809,83746,C0231689,0
64810,7026,C0023481,0
64811,51350,C1861922,0
64812,128239,C0268849,0
64813,9632,C0151827,0
64814,3700,C1565321,0
64815,55905,C0080024,0
64816,5885,C2930833,0
64817,40,C0025637,0
64818,406899,C1855868,0
64819,2730,C0585216,0
64820,7275,C1832560,0
64821,51299,C0752262,0
64822,254251,C0271389,0
64823,1504,C2931105,0
64824,399909,C0265633,0
64825,11019,C0809936,0
64826,407006,C1456865,0
64827,57535,C0002881,0
64828,6566,C1332201,0
64829,4016,C1842836,0
64830,60,C0268849,0
64831,10512,C0750919,0
64832,2885,C0751848,0
64833,135656,C4014414,0
64834,6251,102465530,0
64835,26047,C0520716,0
64836,9246,C0878683,0
64837,143162,C1838603,0
64838,2840,C3150927,0
64839,23523,C2673377,0
64840,9475,C3711645,0
64841,85480,C0032269,0
64842,10539,C0677886,0
64843,4599,C4310674,0
64844,8929,C1848526,0
64845,8462,C3809004,0
64846,51192,C2752040,0
64847,6351,C0265559,0
64848,23308,C1846582,0
64849,64881,C0268563,0
64850,55183,C0342474,0
64851,9611,C2676840,0
64852,4899,C1527338,0
64853,149420,C0268120,0
64854,115908,C1851316,0
64855,81545,C3810053,0
64856,100302250,C0007115,0
64857,440193,102465530,0
64858,406899,C0153470,0
64859,947,C1956349,0
64860,27242,C3714980,0
64861,5690,C0024586,0
64862,583,C0751552,0
64863,158038,C0265202,0
64864,84159,C2936786,0
64865,10195,C0265216,0
64866,90668,C1862263,0
64867,5205,C1854442,0
64868,4504,C0007222,0
64869,3091,C0795917,0
64870,93659,C0751197,0
64871,100126314,102465530,0
64872,2274,C2931218,0
64873,79734,C3810170,0
64874,10615,C2717750,0
64875,11232,102465530,0
64876,8654,C0268446,0
64877,7026,C1843264,0
64878,3440,C4225222,0
64879,4125,C0018621,0
64880,6363,C2751805,0
64881,5172,C2674640,0
64882,5747,C1835851,0
64883,7092,102465530,0
64884,2557,102465530,0
64885,9687,C1843816,0
64886,57016,102465530,0
64887,53347,C1864839,0
64888,400935,C0020625,0
64889,196528,C1855466,0
64890,2664,C0752098,0
64891,7373,C0030491,0
64892,54765,C2751825,0
64893,28395,C2931845,0
64894,3868,C3808981,0
64895,114902,C1142379,0
64896,10542,C0023487,0
64897,7019,C2675897,0
64898,5160,C1292775,0
64899,6341,C0334475,0
64900,2563,C0035828,0
64901,3691,C0022593,0
64902,26524,C3805373,0
64903,5101,C2930618,0
64904,149563,C0600433,0
64905,1272,C2674173,0
64906,4012,C1849193,0
64907,2646,C1956147,0
64908,64757,C2673923,0
64909,9693,C0684324,0
64910,10184,C3501849,0
64911,23239,C3280781,0
64912,344148,C4225230,0
64913,537,C0398641,0
64914,1161,C2748910,0
64915,23186,C3541474,0
64916,60685,C0078923,0
64917,11128,C1833154,0
64918,8260,C0024814,0
64919,2475,C1843139,0
64920,1472,C1864900,0
64921,100313838,C0458257,0
64922,11178,C0002171,0
64923,1137,102465530,0
64924,729262,C0008924,0
64925,100616127,C4225311,0
64926,699,C0751585,0
64927,23421,C2673761,0
64928,80036,C2677290,0
64929,3162,C0024439,0
64930,3045,C4225365,0
64931,26,C1851316,0
64932,131669,C0232981,0
64933,55656,C0266487,0
64934,406993,C0162674,0
64935,5357,C0751250,0
64936,7341,102465530,0
64937,55862,C1868599,0
64938,8560,C1096154,0
64939,2664,C3553869,0
64940,7385,C3150661,0
64941,100126318,C2751642,0
64942,9923,C0795907,0
64943,4927,C2931832,0
64944,7871,C0023892,0
64945,374291,C0015697,0
64946,2326,C0265282,0
64947,8379,C4310792,0
64948,8973,C2677613,0
64949,25792,C0684324,0
64950,585,C0473575,0
64951,1351,C1621920,0
64952,660,C0406584,0
64953,4340,C0452138,0
64954,3315,C4310778,0
64955,120526,C0021390,0
64956,720,C0041107,0
64957,170589,C0751605,0
64958,5796,C3809918,0
64959,10274,C1832669,0
64960,3191,C0162677,0
64961,100128998,C1690006,0
64962,23417,C0240302,0
64963,9194,C1853154,0
64964,3199,C0020608,0
64965,1281,C1846421,0
64966,30012,C0038450,0
64967,6494,C0541957,0
64968,51117,C3280899,0
64969,93587,C0021831,0
64970,9108,C3502073,0
64971,4277,C3280492,0
64972,2019,C0033941,0
64973,3727,C0020476,0
64974,3925,C3554665,0
64975,282996,C4014440,0
64976,5030,C1522378,0
64977,2184,C0280313,0
64978,10107,C0345382,0
64979,23247,C0265338,0
64980,79827,C0206641,0
64981,796,C0346255,0
64982,23461,C4302263,0
64983,5734,C1842124,0
64984,3291,C3809272,0
64985,2322,C0751645,0
64986,627,C3281247,0
64987,60468,C2931046,0
64988,8540,C0206657,0
64989,23483,C2350873,0
64990,27164,C4017543,0
64991,56475,C0376280,0
64992,79621,C0265309,0
64993,50508,C1840452,0
64994,1347,C4225193,0
64995,10279,C2678416,0
64996,4509,C1847849,0
64997,55644,C0014867,0
64998,5420,C0334581,0
64999,4173,C3151898,0
65000,162514,C1859774,0
65001,283106,C1863600,0
65002,55526,C0280100,0
65003,5648,C0265252,0
65004,51024,C0007138,0
65005,23229,C3203738,0
65006,3753,C4225231,0
65007,407027,C0023281,0
65008,55209,C1843896,0
65009,3972,C2752041,0
65010,2890,C3280100,0
65011,10102,C3281235,0
65012,3267,C0005695,0
65013,56929,C0020256,0
65014,3983,C1843738,0
65015,6389,C3554159,0
65016,54898,C1956130,0
65017,51347,C1522378,0
65018,11152,C0019212,0
65019,200942,102465530,0
65020,1938,C2674616,0
65021,7092,C0236663,0
65022,9401,C3809645,0
65023,1118,C1846672,0
65024,8549,C2752067,0
65025,79087,C1838603,0
65026,100302115,C0007820,0
65027,701,C0521664,0
65028,23410,C0151779,0
65029,6352,C0015672,0
65030,627,C1861171,0
65031,149111,C0155003,0
65032,80185,C0395955,0
65033,1537,C0795949,0
65034,53335,C0458259,0
65035,55785,C0559483,0
65036,51135,C3805278,0
65037,54413,102465530,0
65038,11235,C0016048,0
65039,6898,C4539873,0
65040,54413,C1853202,0
65041,5205,C1835826,0
65042,4313,C2677535,0
65043,166752,102465530,0
65044,6885,C1855081,0
65045,6382,C0265534,0
65046,4215,C2713368,0
65047,8496,C3554540,0
65048,2668,C1849437,0
65049,60558,C0334588,0
65050,6854,C3148823,0
65051,2805,C1257796,0
65052,253012,C2750079,0
65053,686,C2607914,0
65054,7976,C0677608,0
65055,10686,C0342687,0
65056,8558,C0751529,0
65057,4199,C3665349,0
65058,64854,C0021843,0
65059,51316,C3810062,0
65060,9869,C3554355,0
65061,64061,C0342287,0
65062,301,C0205851,0
65063,1495,C0751750,0
65064,64175,C0205713,0
65065,8811,C0265998,0
65066,55076,C0027429,0
65067,51533,C0524909,0
65068,1983,C2931585,0
65069,7223,C0034040,0
65070,644096,C0343097,0
65071,7837,C4014939,0
65072,129642,C0038354,0
65073,63939,C1863844,0
65074,10492,C1291607,0
65075,55023,C1843181,0
65076,8636,C1848137,0
65077,3839,C1866120,0
65078,140628,C0751156,0
65079,146279,C4310804,0
65080,4313,C0268238,0
65081,259173,C1867468,0
65082,27042,C2675014,0
65083,54970,C0020538,0
65084,84516,C1850600,0
65085,30834,C0751337,0
65086,8879,C0085417,0
65087,7153,C0206064,0
65088,63982,C0029423,0
65089,25840,C0030201,0
65090,9110,C0520739,0
65091,80114,C1832648,0
65092,2170,C0020523,0
65093,84188,C4225178,0
65094,54968,C2861596,0
65095,90427,C0393688,0
65096,83861,C3554594,0
65097,25973,C2748899,0
65098,225689,102465530,0
65099,81790,C2931645,0
65100,2826,C0024408,0
65101,103753527,C0154017,0
65102,373156,C1855229,0
65103,81620,C0796241,0
65104,166752,C0043251,0
65105,285601,C3278482,0
65106,8797,C0334041,0
65107,10644,C0454655,0
65108,8871,C2931356,0
65109,9636,C0574084,0
65110,1969,C0079745,0
65111,57592,C1961099,0
65112,3355,C3150912,0
65113,55140,C2931895,0
65114,85476,102465530,0
65115,124512,C2697932,0
65116,51088,C0271574,0
65117,55901,C0023772,0
65118,2996,C0019880,0
65119,23534,C1708349,0
65120,27063,C3554381,0
65121,51128,C1970483,0
65122,9229,C1860405,0
65123,54093,C0012236,0
65124,4628,C0282577,0
65125,9509,C4225340,0
65126,79858,C1837756,0
65127,283237,C1865951,0
65128,23178,C0751480,0
65129,2859,C0740391,0
65130,5893,102465530,0
65131,29948,C2675488,0
65132,84173,C0242647,0
65133,1668,C0268186,0
65134,5341,C1862324,0
65135,8320,C4225281,0
65136,8852,C3151295,0
65137,54112,C1970011,0
65138,64788,C1720811,0
65139,147,C1837822,0
65140,5193,C0878683,0
65141,11154,102465530,0
65142,1028,C0242341,0
65143,3460,C3554524,0
65144,3476,C4510731,0
65145,11329,C0153405,0
65146,6518,C4310759,0
65147,6510,C0406556,0
65148,5009,C0023904,0
65149,8744,C1860752,0
65150,4159,C4310739,0
65151,9743,C0234303,0
65152,445,C0025267,0
65153,22872,C0023485,0
65154,6926,C1955869,0
65155,1118,C2673196,0
65156,79001,C0687132,0
65157,4938,C0752351,0
65158,80347,C4225368,0
65159,6401,102465530,0
65160,6926,C1306122,0
65161,5501,C0022603,0
65162,8737,C0751157,0
65163,7026,C0027796,0
65164,7379,C0029396,0
65165,5081,C4310690,0
65166,2710,C1856728,0
65167,5732,C3711543,0
65168,64853,C0265252,0
65169,8763,C0878683,0
65170,822,C1838329,0
65171,83746,C0221061,0
65172,5004,C1968782,0
65173,56479,C0016045,0
65174,51106,C0022821,0
65175,7006,C1843852,0
65176,160760,C0162700,0
65177,5464,C0949496,0
65178,79861,C1623209,0
65179,6943,C1832702,0
65180,161424,C0231689,0
65181,4086,C3203358,0
65182,25874,102465530,0
65183,4773,C3263723,0
65184,91768,C2750784,0
65185,11202,C2750824,0
65186,10462,C0342344,0
65187,202374,C3889605,0
65188,2720,C2936827,0
65189,83716,C3150901,0
65190,4697,C0268397,0
65191,8792,C1838329,0
65192,2831,C3553661,0
65193,51296,C0234379,0
65194,8888,C3150807,0
65195,7276,C0342276,0
65196,5350,C0003706,0
65197,5239,C0268123,0
65198,727897,C0040015,0
65199,5424,102465530,0
65200,127933,C0751663,0
65201,84251,C3554168,0
65202,282991,C1864997,0
65203,11099,C3809811,0
65204,25814,C0268465,0
65205,7072,C0751916,0
65206,117581,C0158252,0
65207,4338,102465530,0
65208,2767,C0079747,0
65209,100033413,C3839296,0
65210,79651,C0086649,0
65211,171023,C1843164,0
65212,9939,C0007279,0
65213,10487,C0005136,0
65214,84667,C2713319,0
65215,6736,C0035242,0
65216,25836,C1836460,0
65217,1662,C0752288,0
65218,10505,C0018801,0
65219,6349,C1853365,0
65220,2350,C0751871,0
65221,5349,C1843418,0
65222,7905,C0266527,0
65223,4909,C1846722,0
65224,6876,C0018984,0
65225,80273,C2751318,0
65226,151647,C0268342,0
65227,3146,C0017668,0
65228,81565,C0280783,0
65229,60528,C4225371,0
65230,3068,C0340957,0
65231,282706,C0011644,0
65232,79834,102465530,0
65233,6778,C2931860,0
65234,9152,C2936331,0
65235,56155,C0751569,0
65236,406922,C3150607,0
65237,6168,C2717876,0
65238,2047,C1842486,0
65239,347730,C3551443,0
65240,29894,C0268379,0
65241,29901,C4225301,0
65242,5831,C0543858,0
65243,5055,C4017668,0
65244,81545,C0751711,0
65245,827,C0268281,0
65246,6854,C4225325,0
65247,26985,C0206647,0
65248,4572,C0340968,0
65249,115265,102465530,0
65250,94274,C0272084,0
65251,10615,C1335167,0
65252,81887,C0265326,0
65253,6999,C3810403,0
65254,100506742,C1864445,0
65255,2995,C2675767,0
65256,4118,C4310735,0
65257,10160,C1846388,0
65258,9473,C0751074,0
65259,79738,C0345904,0
65260,5519,C0432240,0
65261,171019,C0752202,0
65262,9213,102465530,0
65263,1440,C4318618,0
65264,64969,C0700292,0
65265,1889,C4014347,0
65266,10673,C1852145,0
65267,5164,C0520463,0
65268,100312787,C0206245,0
65269,57175,C0021051,0
65270,3778,C0751336,0
65271,494332,C0263477,0
65272,9150,C0234784,0
65273,5289,C2673477,0
65274,57610,C1720887,0
65275,574034,C1853099,0
65276,3043,C0406584,0
65277,284654,C1264195,0
65278,27031,C0206739,0
65279,26230,C1854023,0
65280,8671,C0004138,0
65281,8600,C1510586,0
65282,406929,C0268138,0
65283,64087,C0751884,0
65284,143941,C0018200,0
65285,693235,C0006870,0
65286,338339,C0027497,0
65287,10826,C0268149,0
65288,4948,C0234302,0
65289,2696,C0271683,0
65290,1010,C4015505,0
65291,25915,C0431109,0
65292,2254,C0342488,0
65293,57616,102465530,0
65294,1778,C0027854,0
65295,3688,C0162531,0
65296,1280,C0751448,0
65297,407013,C0001623,0
65298,28981,C0020075,0
65299,4861,C2931894,0
65300,9270,C0751780,0
65301,11214,C1845341,0
65302,6005,C3808988,0
65303,1672,C3150681,0
65304,92483,C1370419,0
65305,825,C0751917,0
65306,137682,C0220744,0
65307,55684,C2609071,0
65308,3233,C2931042,0
65309,832,C1861453,0
65310,8851,C4540274,0
65311,407032,C2678486,0
65312,54820,C4310694,0
65313,407034,C0030246,0
65314,406990,C0853240,0
65315,5743,C1857854,0
65316,9241,C0024143,0
65317,23362,C3808800,0
65318,116113,C2931230,0
65319,344558,C1834330,0
65320,347735,102465530,0
65321,8976,C4015710,0
65322,5058,C1840365,0
65323,79763,C0042510,0
65324,6929,C0027719,0
65325,5111,C0751604,0
65326,100049159,C0231691,0
65327,10809,C0340364,0
65328,285440,C1838329,0
65329,3908,C0162557,0
65330,9949,C1456865,0
65331,641339,C4274324,0
65332,5271,C0152027,0
65333,6293,C0019562,0
65334,169841,C0000772,0
65335,2196,C4303475,0
65336,102,C0796154,0
65337,5626,C0205815,0
65338,131890,102465530,0
65339,83943,C1869115,0
65340,7287,C2931010,0
65341,10075,C4015160,0
65342,11232,C1845118,0
65343,6346,C4225268,0
65344,3929,C2750787,0
65345,387032,C1563696,0
65346,64423,C2609268,0
65347,259197,C1608393,0
65348,2532,C3151211,0
65349,617,C3809738,0
65350,3442,C0268255,0
65351,5955,C0029294,0
65352,10151,C0003838,0
65353,23476,C3148763,0
65354,4853,C0033375,0
65355,406987,C4225334,0
65356,56923,C0268233,0
65357,54986,C1280798,0
65358,8671,C3496069,0
65359,23564,C1959582,0
65360,9641,C0750906,0
65361,6853,C4225306,0
65362,4983,C0036572,0
65363,2733,C3810295,0
65364,10723,C0271386,0
65365,1908,C0013364,0
65366,23101,C3553597,0
65367,338917,C3809042,0
65368,51527,C0265246,0
65369,9517,C1096155,0
65370,55737,C3806670,0
65371,9249,C0017922,0
65372,84196,C0277850,0
65373,3651,C0030781,0
65374,84134,C0015371,0
65375,1316,C1096903,0
65376,7070,C1857252,0
65377,10076,C2861596,0
65378,8621,C0000771,0
65379,3868,C0751522,0
65380,10266,C0271934,0
65381,84171,C0265971,0
65382,407019,C1970051,0
65383,3172,C0271582,0
65384,7386,C0027806,0
65385,1641,C1838867,0
65386,140738,C1865818,0
65387,28988,102465530,0
65388,3054,C4015323,0
65389,2266,C2931672,0
65390,10982,C2674612,0
65391,338323,C0023281,0
65392,51043,102465530,0
65393,6363,C0027960,0
65394,6203,102465530,0
65395,3656,C0003510,0
65396,11086,C1853162,0
65397,2637,C1565489,0
65398,64108,C1636149,0
65399,28984,102465530,0
65400,1386,C3809853,0
65401,23708,C0031511,0
65402,514,C1970117,0
65403,1500,C0039870,0
65404,6821,C3280282,0
65405,1514,C0030552,0
65406,2972,C4225344,0
65407,10527,C0007785,0
65408,84962,C3163622,0
65409,25953,102465530,0
65410,7737,C0006112,0
65411,64853,C0398626,0
65412,6382,C0262593,0
65413,51454,C2750789,0
65414,7024,C0332712,0
65415,56160,C4479344,0
65416,92552,C1739384,0
65417,2180,C0024586,0
65418,11322,C1864873,0
65419,64132,C2676465,0
65420,2040,C3151209,0
65421,6718,102465530,0
65422,406938,C0334590,0
65423,91807,C3280114,0
65424,2660,C2751322,0
65425,442920,C4225298,0
65426,6522,C2936349,0
65427,5734,C0018805,0
65428,11004,C0205648,0
65429,5036,C2931788,0
65430,10454,C0024894,0
65431,10382,C4015235,0
65432,5826,C3179349,0
65433,84733,C0003132,0
65434,10075,C1834673,0
65435,91614,C1861825,0
65436,5266,C0025205,0
65437,5119,C0268542,0
65438,579,C1843504,0
65439,51655,C3553660,0
65440,9411,C0001969,0
65441,84867,C1864499,0
65442,1796,C3151201,0
65443,51574,C2930898,0
65444,30845,C4014997,0
65445,151887,C0018128,0
65446,3843,C1839161,0
65447,8515,C1841837,0
65448,135152,C1843096,0
65449,23229,C0205770,0
65450,8128,C4304594,0
65451,7224,102465530,0
65452,3790,C0002768,0
65453,7163,C4025414,0
65454,64434,C0752251,0
65455,56952,C0432215,0
65456,59272,C0206647,0
65457,10126,C0338596,0
65458,3952,C0751081,0
65459,57178,C0001364,0
65460,57539,C0751569,0
65461,11107,C1846722,0
65462,9333,C1969052,0
65463,2676,C0038273,0
65464,29094,C3697982,0
65465,8000,C0156147,0
65466,9820,C3808012,0
65467,1184,C3150773,0
65468,407019,C0393911,0
65469,672,C2936783,0
65470,4616,C3496549,0
65471,2051,C1844569,0
65472,768206,C1839839,0
65473,1910,C4310636,0
65474,832,C3494187,0
65475,2747,C0585274,0
65476,5236,C4310677,0
65477,5518,C0339546,0
65478,8630,C0035579,0
65479,26266,C0018128,0
65480,146167,C0030472,0
65481,10673,C0264897,0
65482,10157,C0334517,0
65483,4814,C2675750,0
65484,1419,C0038356,0
65485,191,C0751177,0
65486,23127,C4518774,0
65487,10238,C3280526,0
65488,27294,C3151464,0
65489,1806,C0004903,0
65490,5357,C0542428,0
65491,79759,C0796244,0
65492,10498,C1867775,0
65493,359,C1449843,0
65494,4087,C4540232,0
65495,23513,C0006840,0
65496,23302,C0406716,0
65497,6424,C1112213,0
65498,10095,C1865185,0
65499,215,C0271714,0
65500,5229,C0086438,0
65501,7086,C3810367,0
65502,7498,C0271287,0
65503,2618,C4479260,0
65504,100506658,C3279974,0
65505,90167,C0597124,0
65506,79763,C4540164,0
65507,3717,C3280528,0
65508,8792,C3278404,0
65509,10207,C1292769,0
65510,50674,C4225309,0
65511,54822,C0039981,0
65512,56652,C1167732,0
65513,51109,C0028754,0
65514,54583,C1859353,0
65515,9943,C4511237,0
65516,10747,C3151264,0
65517,8412,C0752196,0
65518,2982,C3553060,0
65519,10327,102465530,0
65520,8483,C2677506,0
65521,4004,C1832390,0
65522,7840,C0342642,0
65523,344838,C1833340,0
65524,84085,C3150653,0
65525,4860,C0394996,0
65526,8022,C0003868,0
65527,2521,C1835922,0
65528,325,C3809352,0
65529,4969,C0034013,0
65530,5467,C0236663,0
65531,10220,C0005974,0
65532,1687,C0020540,0
65533,26119,C0016579,0
65534,267004,C4310701,0
65535,26024,C0546125,0
65536,6387,C3149517,0
65537,3761,C2608087,0
65538,26005,C0266463,0
65539,2857,C4225280,0
65540,4217,C1855304,0
65541,2209,C1096154,0
65542,80776,C0154698,0
65543,1108,C3809536,0
65544,2414,C2936791,0
65545,7763,C0023931,0
65546,9381,C1855644,0
65547,406899,C1405854,0
65548,6387,C3553937,0
65549,3993,C4048328,0
65550,434,C0021670,0
65551,3383,C0243026,0
65552,7353,C1850100,0
65553,1293,C2748918,0
65554,3417,C0750949,0
65555,922,C4225316,0
65556,790,C4014545,0
65557,51066,C1859722,0
65558,2313,C2931844,0
65559,4641,C1866077,0
65560,124404,C0031306,0
65561,3308,C0025239,0
65562,2569,C1504412,0
65563,54901,C0013364,0
65564,7803,C0302356,0
65565,1755,C0338457,0
65566,80308,C3668940,0
65567,57522,C3554399,0
65568,54496,C1522378,0
65569,8986,C4478701,0
65570,55259,C2919945,0
65571,3675,C4015242,0
65572,3000,C2675522,0
65573,6595,C0013386,0
65574,430,C0268603,0
65575,1369,C3668942,0
65576,407053,C4013699,0
65577,3176,C0949541,0
65578,8891,C0268135,0
65579,115019,C0410214,0
65580,285175,C1843181,0
65581,9487,C1865349,0
65582,112849,C3266101,0
65583,5600,102465530,0
65584,200162,C0019816,0
65585,84916,C1864952,0
65586,494325,C3711384,0
65587,4729,C0007965,0
65588,5520,C3489732,0
65589,1634,C1847089,0
65590,598,C0234996,0
65591,343641,C1832612,0
65592,442902,C0028756,0
65593,80345,C4479652,0
65594,84916,C3888209,0
65595,6925,C0426970,0
65596,30813,C3714514,0
65597,4108,C4048328,0
65598,6101,C1838990,0
65599,4576,C1859148,0
65600,3772,C1854106,0
65601,5956,C0158266,0
65602,4889,C3711384,0
65603,8110,C0220597,0
65604,3552,C1847352,0
65605,28969,C1839735,0
65606,646960,C4310727,0
65607,51428,C3553915,0
65608,56994,C0221480,0
65609,58189,C0041696,0
65610,160762,C3151057,0
65611,6117,C0152116,0
65612,146705,C4310232,0
65613,3630,C3809803,0
65614,51150,C0023804,0
65615,4851,C1833247,0
65616,1999,C3887654,0
65617,10226,C0018781,0
65618,1158,C2931072,0
65619,11173,C0035305,0
65620,317714,C1292769,0
65621,171558,C0266929,0
65622,2782,C0003803,0
65623,339230,C0268347,0
65624,259232,C0265259,0
65625,64761,102465530,0
65626,4626,C0008372,0
65627,10100,C0035243,0
65628,1128,C1838779,0
65629,6638,C0268351,0
65630,2885,C0018781,0
65631,30834,C0151572,0
65632,392255,C1833102,0
65633,9811,102465530,0
65634,51384,C1853139,0
65635,2324,C0857501,0
65636,388551,C3888002,0
65637,9842,C0031391,0
65638,7157,C0206656,0
65639,109,C1969054,0
65640,51428,C0007852,0
65641,6690,C0016659,0
65642,57470,C2713392,0
65643,57620,C2678346,0
65644,4155,C0422854,0
65645,51755,102465530,0
65646,9861,C4540602,0
65647,793,C4479491,0
65648,25977,C0003493,0
65649,486,102465530,0
65650,11009,C1865644,0
65651,2906,C2677106,0
