,Protein1_ID,Protein2_ID,label
18278,3196,84872,0
18279,5050,116461,0
18280,7297,9550,0
18281,6780,54531,0
18282,896,22996,0
18283,80830,64118,0
18284,51350,64648,0
18285,5558,7124,0
18286,114800,23204,0
18287,8893,390535,0
18288,83461,284086,0
18289,332,10636,0
18290,9200,440603,0
18291,84105,84296,0
18292,4105,7265,0
18293,441520,23412,0
18294,386676,152687,0
18295,80178,26009,0
18296,200350,6860,0
18297,3976,6733,0
18298,146057,23270,0
18299,10196,23786,0
18300,3310,3572,0
18301,2203,54332,0
18302,8237,80759,0
18303,65983,29801,0
18304,84946,124411,0
18305,509,5702,0
18306,10528,56341,0
18307,84958,58500,0
18308,6909,171482,0
18309,6820,10801,0
18310,148198,64763,0
18311,6427,389336,0
18312,3775,9391,0
18313,5143,5733,0
18314,338382,22797,0
18315,14,160824,0
18316,4815,8099,0
18317,4598,7681,0
18318,115950,285672,0
18319,1816,148137,0
18320,356,9135,0
18321,4001,8826,0
18322,2354,8019,0
18323,3489,126364,0
18324,729447,94241,0
18325,55093,56155,0
18326,4090,84080,0
18327,3087,392360,0
18328,8324,55662,0
18329,79810,57456,0
18330,83447,149111,0
18331,5874,8618,0
18332,10894,51564,0
18333,2980,121549,0
18334,199223,146894,0
18335,4107,7004,0
18336,522,285381,0
18337,8061,29907,0
18338,117178,59339,0
18339,5082,9342,0
18340,493911,79190,0
18341,865,7348,0
18342,3684,10920,0
18343,1809,145957,0
18344,51207,51327,0
18345,191,8646,0
18346,266553,89953,0
18347,91734,163154,0
18348,138162,54539,0
18349,3885,10320,0
18350,54510,160419,0
18351,11339,414318,0
18352,55737,64145,0
18353,5449,337967,0
18354,1609,57541,0
18355,9112,353376,0
18356,200916,6231,0
18357,1453,6810,0
18358,4747,338382,0
18359,132660,84919,0
18360,9726,29903,0
18361,9508,353133,0
18362,79871,51315,0
18363,9792,60370,0
18364,5584,5875,0
18365,57820,353142,0
18366,51188,25924,0
18367,5058,6273,0
18368,9278,115950,0
18369,4893,57696,0
18370,6628,392307,0
18371,1180,2353,0
18372,3115,53615,0
18373,147183,51077,0
18374,1288,91624,0
18375,55504,92610,0
18376,4001,10228,0
18377,2741,158297,0
18378,8840,54816,0
18379,6607,149111,0
18380,399665,27156,0
18381,51001,56243,0
18382,149461,54585,0
18383,5705,80022,0
18384,5713,163688,0
18385,55269,57531,0
18386,84858,55308,0
18387,65985,147744,0
18388,7767,373863,0
18389,4619,147686,0
18390,51317,84984,0
18391,5598,23126,0
18392,945,26505,0
18393,23376,25862,0
18394,3185,51317,0
18395,7247,441376,0
18396,7746,84996,0
18397,8504,148103,0
18398,7431,23392,0
18399,2792,83452,0
18400,144501,148266,0
18401,963,55322,0
18402,152006,285613,0
18403,5144,79092,0
18404,2888,285782,0
18405,6097,51027,0
18406,2622,83853,0
18407,91404,29087,0
18408,132228,79666,0
18409,7533,8862,0
18410,5774,57338,0
18411,10419,348807,0
18412,11170,441212,0
18413,4686,5264,0
18414,222643,29099,0
18415,5303,337972,0
18416,171017,29978,0
18417,7262,158405,0
18418,10174,23463,0
18419,6009,51367,0
18420,83444,84616,0
18421,146760,26240,0
18422,3652,8309,0
18423,439996,54982,0
18424,80896,84498,0
18425,5467,54860,0
18426,402117,112609,0
18427,729238,353145,0
18428,170622,8502,0
18429,114770,29105,0
18430,79050,283849,0
18431,6013,114336,0
18432,11243,91694,0
18433,336,81892,0
18434,148534,163227,0
18435,9444,23479,0
18436,5199,10465,0
18437,5047,11276,0
18438,7033,65264,0
18439,5551,5612,0
18440,9500,84708,0
18441,2012,137392,0
18442,7975,130557,0
18443,4957,162632,0
18444,80237,150572,0
18445,132321,11187,0
18446,9702,9847,0
18447,342132,375133,0
18448,80709,287015,0
18449,81,338382,0
18450,5376,10287,0
18451,132160,441273,0
18452,5715,90060,0
18453,6439,51506,0
18454,9465,23243,0
18455,6671,8031,0
18456,26240,63027,0
18457,10181,127933,0
18458,55702,28956,0
18459,5901,10561,0
18460,51582,254958,0
18461,2342,26525,0
18462,6926,84277,0
18463,116115,221044,0
18464,9319,162632,0
18465,4543,8087,0
18466,2954,221955,0
18467,4150,29946,0
18468,4115,431707,0
18469,5700,64220,0
18470,275,123283,0
18471,2137,163050,0
18472,4103,284001,0
18473,11189,23520,0
18474,946,28815,0
18475,83417,57147,0
18476,402135,474344,0
18477,84277,64770,0
18478,9063,79810,0
18479,8539,64221,0
18480,885,25806,0
18481,132158,6938,0
18482,399947,387856,0
18483,58530,29761,0
18484,5590,6232,0
18485,3728,353141,0
18486,5866,257236,0
18487,10605,389541,0
18488,57459,91156,0
18489,10204,339983,0
18490,8522,81617,0
18491,5002,10228,0
18492,167838,56938,0
18493,3204,402176,0
18494,5594,79364,0
18495,3104,11277,0
18496,6844,9459,0
18497,11051,387755,0
18498,22890,23216,0
18499,9533,80022,0
18500,132660,29113,0
18501,746,55662,0
18502,136895,79745,0
18503,2810,388588,0
18504,5814,283455,0
18505,1381,344658,0
18506,5317,10196,0
18507,10102,147660,0
18508,9459,84215,0
18509,8607,149950,0
18510,6293,29775,0
18511,211,4759,0
18512,9753,220929,0
18513,8540,23028,0
18514,100129534,388336,0
18515,5626,25972,0
18516,1893,10054,0
18517,79078,83639,0
18518,80179,81786,0
18519,149420,252983,0
18520,971,84669,0
18521,5089,84677,0
18522,1997,6890,0
18523,4783,339221,0
18524,339231,55582,0
18525,23136,91734,0
18526,127665,64598,0
18527,147650,23710,0
18528,3726,10783,0
18529,80790,90060,0
18530,10352,81492,0
18531,138065,55890,0
18532,442028,51264,0
18533,9342,55658,0
18534,147179,130557,0
18535,1678,58155,0
18536,408263,85294,0
18537,7791,58491,0
18538,4838,8445,0
18539,6909,9477,0
18540,7975,9984,0
18541,84669,252983,0
18542,51291,317761,0
18543,152926,64130,0
18544,9196,9370,0
18545,1776,10857,0
18546,9639,9775,0
18547,7029,64386,0
18548,51160,54206,0
18549,2997,285148,0
18550,7812,50808,0
18551,337974,55672,0
18552,84223,54623,0
18553,79977,121599,0
18554,7762,51214,0
18555,9468,440738,0
18556,5685,8424,0
18557,7565,9467,0
18558,5083,353333,0
18559,3383,157777,0
18560,54765,27095,0
18561,598,8449,0
18562,2491,169792,0
18563,146279,84996,0
18564,22980,23506,0
18565,10523,55502,0
18566,57213,128602,0
18567,84816,29970,0
18568,152098,58506,0
18569,1876,157567,0
18570,5449,55898,0
18571,221,54796,0
18572,527,83543,0
18573,1295,3190,0
18574,3083,51066,0
18575,8065,57541,0
18576,1785,5746,0
18577,727,1443,0
18578,7124,246176,0
18579,51251,54959,0
18580,89866,254887,0
18581,9896,84060,0
18582,8227,255239,0
18583,5576,440446,0
18584,972,339231,0
18585,55421,57175,0
18586,11135,149461,0
18587,55692,57130,0
18588,57659,60561,0
18589,8939,51538,0
18590,5691,10342,0
18591,9896,84936,0
18592,7113,84888,0
18593,57763,126133,0
18594,2071,126433,0
18595,23108,221955,0
18596,267002,11218,0
18597,152,6675,0
18598,203228,83650,0
18599,1158,4068,0
18600,7037,388389,0
18601,9391,79733,0
18602,7043,84140,0
18603,664,160419,0
18604,5730,55179,0
18605,374403,51734,0
18606,717,440836,0
18607,2993,3799,0
18608,1670,84557,0
18609,170680,54964,0
18610,9643,55086,0
18611,4846,84522,0
18612,3801,85313,0
18613,54461,55672,0
18614,3945,79943,0
18615,3652,10767,0
18616,79892,55619,0
18617,6198,23321,0
18618,7541,83605,0
18619,83541,56925,0
18620,114088,55668,0
18621,374355,51248,0
18622,5584,58533,0
18623,51181,55075,0
18624,164237,6278,0
18625,3797,112939,0
18626,2289,79441,0
18627,5013,84766,0
18628,79933,92105,0
18629,54602,64599,0
18630,874,256646,0
18631,344387,130271,0
18632,285527,128977,0
18633,1466,353144,0
18634,5501,84547,0
18635,202559,6348,0
18636,10951,23473,0
18637,55130,63915,0
18638,4110,56938,0
18639,4688,9717,0
18640,3347,51700,0
18641,3537,23520,0
18642,25927,27131,0
18643,201973,25925,0
18644,5914,161514,0
18645,8502,140775,0
18646,10865,56673,0
18647,1831,59343,0
18648,4879,57338,0
18649,382,84807,0
18650,597,9513,0
18651,54065,29886,0
18652,285093,27165,0
18653,115207,51008,0
18654,8322,23190,0
18655,5511,9741,0
18656,402117,222643,0
18657,10100,337969,0
18658,7545,23613,0
18659,6286,7984,0
18660,10100,54982,0
18661,79977,54552,0
18662,5774,8934,0
18663,1665,10797,0
18664,8936,84498,0
18665,5354,84522,0
18666,11345,339231,0
18667,50855,29978,0
18668,84959,29926,0
18669,6013,55222,0
18670,84221,23498,0
18671,7040,25839,0
18672,8513,112574,0
18673,283234,56648,0
18674,83416,84656,0
18675,3364,114793,0
18676,146057,83897,0
18677,84296,64396,0
18678,84203,25927,0
18679,2110,29115,0
18680,54955,57018,0
18681,4300,79173,0
18682,6818,9586,0
18683,5886,51329,0
18684,10492,196472,0
18685,414301,387264,0
18686,2669,83734,0
18687,7165,64581,0
18688,5985,11138,0
18689,653404,196500,0
18690,6442,56891,0
18691,4920,130916,0
18692,7311,10036,0
18693,6770,222894,0
18694,1822,387990,0
18695,439996,64111,0
18696,5594,10006,0
18697,8495,158427,0
18698,7566,55322,0
18699,729862,51522,0
18700,429,140890,0
18701,8674,57381,0
18702,3046,342096,0
18703,170394,9508,0
18704,7113,60682,0
18705,7690,29928,0
18706,439,114336,0
18707,3795,55916,0
18708,8573,55646,0
18709,83448,53615,0
18710,23421,64098,0
18711,254950,162681,0
18712,54754,121506,0
18713,3735,4281,0
18714,23412,64098,0
18715,10868,148932,0
18716,4440,25844,0
18717,1740,80217,0
18718,1602,55653,0
18719,863,51032,0
18720,7975,79098,0
18721,9874,60496,0
18722,134510,11213,0
18723,2623,149950,0
18724,9883,81622,0
18725,116841,60560,0
18726,9798,221785,0
18727,6429,337974,0
18728,1420,134359,0
18729,1300,51135,0
18730,88,7040,0
18731,7310,26258,0
18732,9545,153733,0
18733,6708,163742,0
18734,896,63908,0
18735,286514,92070,0
18736,84708,63915,0
18737,6733,388389,0
18738,1725,388387,0
18739,3276,431705,0
18740,258,126069,0
18741,3801,283578,0
18742,440836,154796,0
18743,115265,124935,0
18744,728712,143630,0
18745,8536,83861,0
18746,2107,283635,0
18747,51324,152098,0
18748,10247,10826,0
18749,7812,11108,0
18750,9075,388403,0
18751,388324,29959,0
18752,8372,10072,0
18753,8621,116092,0
18754,3689,121549,0
18755,892,4005,0
18756,147179,23498,0
18757,4436,342945,0
18758,148898,22899,0
18759,201232,154091,0
18760,440,203286,0
18761,5465,6605,0
18762,4848,9180,0
18763,2114,25940,0
18764,79685,54784,0
18765,342945,54765,0
18766,3831,4077,0
18767,84203,26152,0
18768,9636,79955,0
18769,79991,64753,0
18770,60561,60626,0
18771,6386,55195,0
18772,3273,139231,0
18773,57634,59277,0
18774,2958,57693,0
18775,100127888,131034,0
18776,7276,57498,0
18777,6590,54900,0
18778,597,6447,0
18779,10922,51364,0
18780,8773,84078,0
18781,627,5524,0
18782,83606,126695,0
18783,51125,55421,0
18784,6529,286151,0
18785,1893,9858,0
18786,51322,57513,0
18787,9702,10613,0
18788,81786,54955,0
18789,9189,55565,0
18790,7110,51251,0
18791,10263,60468,0
18792,329,138199,0
18793,5696,23219,0
18794,2487,653499,0
18795,6924,7566,0
18796,56997,256126,0
18797,8520,80212,0
18798,7411,388969,0
18799,11129,252969,0
18800,3212,8417,0
18801,9093,80700,0
18802,1977,10579,0
18803,152189,283899,0
18804,486,23429,0
18805,117245,162681,0
18806,79092,51277,0
18807,54535,92815,0
18808,10490,23099,0
18809,9694,23149,0
18810,139067,113791,0
18811,23324,26061,0
18812,7322,148870,0
18813,9525,23212,0
18814,2579,56243,0
18815,409,60685,0
18816,11031,55257,0
18817,5407,84267,0
18818,6801,56344,0
18819,2745,8887,0
18820,1046,29992,0
18821,6500,10755,0
18822,5798,10083,0
18823,5199,79685,0
18824,81569,56341,0
18825,51729,353323,0
18826,7247,55616,0
18827,574,94121,0
18828,4192,136895,0
18829,4951,9747,0
18830,2741,220929,0
18831,200734,55004,0
18832,783,3958,0
18833,8881,353322,0
18834,2937,51729,0
18835,5934,130340,0
18836,9370,246184,0
18837,10190,10643,0
18838,283165,55900,0
18839,4841,94134,0
18840,148103,83746,0
18841,1381,25937,0
18842,2328,7337,0
18843,4835,163071,0
18844,54549,92610,0
18845,80856,55633,0
18846,51480,84811,0
18847,5706,57019,0
18848,10110,81786,0
18849,8370,84458,0
18850,9021,55922,0
18851,902,9898,0
18852,272,9266,0
18853,7090,10193,0
18854,7262,29924,0
18855,9939,90993,0
18856,79156,80820,0
18857,2491,56475,0
18858,54407,57088,0
18859,9531,345557,0
18860,9459,25888,0
18861,9589,645455,0
18862,65982,727800,0
18863,6202,7697,0
18864,1645,402135,0
18865,6613,79149,0
18866,5890,170261,0
18867,4357,54749,0
18868,2553,401027,0
18869,254950,257202,0
18870,29087,64755,0
18871,5303,10287,0
18872,55281,27124,0
18873,5716,11228,0
18874,475,285141,0
18875,7376,337970,0
18876,84693,64859,0
18877,6758,150372,0
18878,1616,338382,0
18879,56935,27324,0
18880,8424,112616,0
18881,138065,286753,0
18882,150379,27237,0
18883,5565,140710,0
18884,8412,144108,0
18885,51022,54796,0
18886,9421,9784,0
18887,9858,10483,0
18888,4952,7423,0
18889,164237,10969,0
18890,2547,55238,0
18891,2243,4300,0
18892,6601,55611,0
18893,222389,27159,0
18894,11187,27284,0
18895,4194,51207,0
18896,171177,55267,0
18897,55859,387522,0
18898,6746,55152,0
18899,147179,84733,0
18900,10252,27316,0
18901,8574,339324,0
18902,761,4759,0
18903,3241,11116,0
18904,136853,139324,0
18905,6993,57594,0
18906,55231,57698,0
18907,3904,5991,0
18908,5407,6171,0
18909,146779,64386,0
18910,26525,388387,0
18911,7040,84221,0
18912,6884,283237,0
18913,340359,57474,0
18914,51248,257364,0
18915,114336,117289,0
18916,3559,55105,0
18917,1984,26470,0
18918,5199,54939,0
18919,118788,57148,0
18920,6192,91445,0
18921,113878,83606,0
18922,2669,54751,0
18923,8794,29978,0
18924,3448,8747,0
18925,10232,23780,0
18926,5973,29924,0
18927,5276,5784,0
18928,5929,541468,0
18929,3039,146712,0
18930,1816,144717,0
18931,51091,54764,0
18932,2530,51545,0
18933,9885,80210,0
18934,80714,161145,0
18935,166,7120,0
18936,8214,23516,0
18937,55267,128229,0
18938,23016,123722,0
18939,79092,22797,0
18940,4688,55286,0
18941,741,8541,0
18942,202459,152206,0
18943,10213,26043,0
18944,10529,114336,0
18945,8324,222894,0
18946,79149,115948,0
18947,8803,339768,0
18948,3537,10682,0
18949,7124,9545,0
18950,3306,4953,0
18951,10214,80833,0
18952,401250,9569,0
18953,2051,6627,0
18954,7166,9939,0
18955,7965,55196,0
18956,7746,23201,0
18957,7106,8458,0
18958,6598,10320,0
18959,201254,5830,0
18960,2199,7024,0
18961,6285,54935,0
18962,10363,51367,0
18963,266740,388135,0
18964,337974,442523,0
18965,114824,55536,0
18966,81851,84102,0
18967,8517,353332,0
18968,5900,79577,0
18969,2896,11339,0
18970,2199,284355,0
18971,1861,22889,0
18972,827,91582,0
18973,9766,51100,0
18974,123722,28823,0
18975,373,9519,0
18976,286053,27106,0
18977,1967,8440,0
18978,409,200081,0
18979,9529,84951,0
18980,5407,5687,0
18981,9228,55565,0
18982,9580,56000,0
18983,11060,121504,0
18984,9482,9817,0
18985,51117,84437,0
18986,26508,160065,0
18987,728276,51083,0
18988,9575,54980,0
18989,10039,51390,0
18990,10318,84417,0
18991,2590,9093,0
18992,80131,100288527,0
18993,8897,57184,0
18994,10214,353288,0
18995,7051,159163,0
18996,579,1456,0
18997,579,5476,0
18998,439,6898,0
18999,728712,162239,0
19000,84446,26060,0
19001,9028,114088,0
19002,779,146894,0
19003,55527,389136,0
19004,2919,7634,0
19005,170062,8906,0
19006,1417,79871,0
19007,1180,5407,0
19008,6730,29990,0
19009,9253,9270,0
19010,2354,23786,0
19011,11147,153222,0
19012,1186,57489,0
19013,11335,51701,0
19014,9477,27005,0
19015,57631,30000,0
19016,5753,389336,0
19017,6737,729862,0
19018,57542,92105,0
19019,1822,84271,0
19020,5798,29105,0
19021,3337,80863,0
19022,3559,4107,0
19023,5696,8501,0
19024,3853,5095,0
19025,10810,441520,0
19026,382,3875,0
19027,6120,79635,0
19028,10052,143241,0
19029,4673,5631,0
19030,3803,5711,0
19031,51550,152926,0
19032,1967,283459,0
19033,126868,64663,0
19034,4771,57212,0
19035,134265,5303,0
19036,6671,7189,0
19037,5083,51506,0
19038,54507,284802,0
19039,10363,10418,0
19040,9943,80178,0
19041,6628,255025,0
19042,7134,8539,0
19043,9135,10606,0
19044,199990,29109,0
19045,5152,6192,0
19046,1043,5058,0
19047,7538,51291,0
19048,83543,83992,0
19049,191,112399,0
19050,79008,26232,0
19051,1466,6150,0
19052,112609,29082,0
19053,7638,83698,0
19054,8543,474344,0
19055,338599,284418,0
19056,6426,9240,0
19057,6100,116840,0
19058,5354,56929,0
19059,7832,54620,0
19060,579,5315,0
19061,199786,79892,0
19062,1912,5691,0
19063,4059,55577,0
19064,480,4049,0
19065,2563,54849,0
19066,5866,60680,0
19067,26249,28955,0
19068,9792,57130,0
19069,51582,55629,0
19070,171177,353139,0
19071,283229,64411,0
19072,140258,23099,0
19073,728276,283219,0
19074,2298,123920,0
19075,284297,27316,0
19076,3851,287015,0
19077,9421,60491,0
19078,3223,26224,0
19079,84612,153527,0
19080,5154,344018,0
19081,169792,26609,0
19082,4171,4715,0
19083,377,79577,0
19084,10424,441208,0
19085,22934,163782,0
19086,7391,401296,0
19087,84065,64781,0
19088,894,440093,0
19089,8541,91404,0
19090,3310,9223,0
19091,1788,2539,0
19092,400673,8522,0
19093,5565,339221,0
19094,4521,4734,0
19095,115703,54165,0
19096,408,51442,0
19097,339344,27128,0
19098,11157,85569,0
19099,480,4521,0
19100,9971,122953,0
19101,164592,10181,0
19102,146852,56006,0
19103,5691,51267,0
19104,157773,30832,0
19105,23061,57088,0
19106,4355,54676,0
19107,1158,5569,0
19108,6634,10172,0
19109,1068,339366,0
19110,6632,10093,0
19111,387849,29086,0
19112,2328,7170,0
19113,5420,58498,0
19114,79898,347517,0
19115,1600,7045,0
19116,440348,29066,0
19117,10484,51307,0
19118,11270,79666,0
19119,5590,57541,0
19120,10042,26993,0
19121,573,10344,0
19122,9146,54960,0
19123,2137,11135,0
19124,660,1311,0
19125,730112,151354,0
19126,6418,146310,0
19127,140902,25894,0
19128,5501,54206,0
19129,605,54549,0
19130,9491,10005,0
19131,3221,5078,0
19132,337966,120534,0
19133,8539,9260,0
19134,6431,54925,0
19135,7597,10682,0
19136,8858,286451,0
19137,171017,728175,0
19138,254187,353132,0
19139,10443,63874,0
19140,5111,8711,0
19141,11259,57513,0
19142,5571,79047,0
19143,4283,29775,0
19144,9674,80323,0
19145,284695,387923,0
19146,80817,51668,0
19147,1311,286006,0
19148,375307,84688,0
19149,2981,10024,0
19150,4354,5873,0
19151,3662,84871,0
19152,148266,255631,0
19153,6015,51668,0
19154,5594,55031,0
19155,902,28952,0
19156,9811,57209,0
19157,139562,22794,0
19158,79696,123169,0
19159,7073,23111,0
19160,79077,53615,0
19161,3227,3799,0
19162,2255,88455,0
19163,10127,112812,0
19164,887,5605,0
19165,7159,11332,0
19166,902,118663,0
19167,212,91107,0
19168,198437,9647,0
19169,9647,79745,0
19170,51019,90390,0
19171,3630,50804,0
19172,1280,10971,0
19173,4953,25937,0
19174,9639,116349,0
19175,151246,93587,0
19176,4013,4034,0
19177,5450,23549,0
19178,723961,3927,0
19179,10921,51327,0
19180,342945,26121,0
19181,4034,6774,0
19182,57172,256646,0
19183,150372,54819,0
19184,389,11170,0
19185,2559,7335,0
19186,80317,55633,0
19187,5272,727800,0
19188,6135,285093,0
19189,22885,29106,0
19190,8896,64762,0
19191,1144,2495,0
19192,79078,146439,0
19193,5082,90933,0
19194,2958,92610,0
19195,80032,157638,0
19196,5493,9096,0
19197,7565,9093,0
19198,4087,56122,0
19199,3059,79912,0
19200,9228,80063,0
19201,9637,9702,0
19202,1410,5121,0
19203,79849,89765,0
19204,55234,30835,0
19205,7536,158293,0
19206,8837,64518,0
19207,5753,84267,0
19208,55857,389207,0
19209,79930,117248,0
19210,133022,142937,0
19211,1933,57213,0
19212,91107,26740,0
19213,3177,84530,0
19214,7257,9869,0
19215,219738,29086,0
19216,9119,10252,0
19217,171483,388962,0
19218,9729,9767,0
19219,1485,63874,0
19220,1448,10399,0
19221,8019,60490,0
19222,51127,57338,0
19223,7203,79696,0
19224,164,55621,0
19225,7029,64648,0
19226,10474,58533,0
19227,90268,256281,0
19228,1667,81888,0
19229,112399,79717,0
19230,969,11180,0
19231,10287,27239,0
19232,254910,388389,0
19233,9464,254910,0
19234,5970,29970,0
19235,7029,283229,0
19236,90861,100526836,0
19237,51411,25816,0
19238,55049,55319,0
19239,885,347918,0
19240,122953,26740,0
19241,4798,10407,0
19242,6607,414318,0
19243,2257,9026,0
19244,4097,317671,0
19245,655,5916,0
19246,5413,6882,0
19247,7448,284352,0
19248,9319,11275,0
19249,9681,10190,0
19250,196740,392360,0
19251,1198,201973,0
19252,7922,10614,0
19253,81572,85313,0
19254,2582,6632,0
19255,147372,124925,0
19256,169966,84417,0
19257,2280,55336,0
19258,149420,153020,0
19259,51188,64859,0
19260,51480,23339,0
19261,4238,257364,0
19262,7013,10636,0
19263,1281,5873,0
19264,66037,8858,0
19265,10430,284346,0
19266,8504,30832,0
19267,22809,90167,0
19268,5054,55888,0
19269,55175,89891,0
19270,6426,7341,0
19271,81671,22889,0
19272,25,51552,0
19273,116412,51298,0
19274,3875,57461,0
19275,10486,353322,0
19276,123283,29079,0
19277,5911,541471,0
19278,10651,30845,0
19279,8412,79871,0
19280,5025,11180,0
19281,6273,56946,0
19282,5565,7073,0
19283,83894,25924,0
19284,3904,337969,0
19285,2010,10929,0
19286,3589,200350,0
19287,139324,286380,0
19288,200014,4998,0
19289,7538,10797,0
19290,3875,54967,0
19291,144097,26740,0
19292,84693,23299,0
19293,402176,85013,0
19294,3744,341567,0
19295,5539,79716,0
19296,6783,10286,0
19297,8904,55810,0
19298,79876,51125,0
19299,7813,8890,0
19300,5223,27316,0
19301,139793,81628,0
19302,284111,29124,0
19303,6434,25937,0
19304,132158,8861,0
19305,151963,643832,0
19306,5411,91746,0
19307,55582,22934,0
19308,5977,79863,0
19309,90637,26206,0
19310,7297,7975,0
19311,344892,84105,0
19312,9499,389741,0
19313,817,2214,0
19314,733,26234,0
19315,25888,27238,0
19316,6529,51032,0
19317,6867,9832,0
19318,4097,6812,0
19319,58517,27018,0
19320,54865,285672,0
19321,9929,60592,0
19322,23403,255025,0
19323,902,6271,0
19324,5860,64102,0
19325,7750,10127,0
19326,9111,29887,0
19327,54472,30008,0
19328,1020,257144,0
19329,138311,84668,0
19330,79720,59349,0
19331,10516,10581,0
19332,9129,84256,0
19333,7533,84002,0
19334,5691,286827,0
19335,5121,6620,0
19336,51005,30832,0
19337,10857,23199,0
19338,7019,51645,0
19339,51631,153328,0
19340,1398,53826,0
19341,22941,57176,0
19342,84153,53335,0
19343,10124,90737,0
19344,140465,317719,0
19345,4830,7469,0
19346,114897,51060,0
19347,444,23258,0
19348,399761,84669,0
19349,4601,29950,0
19350,5077,23592,0
19351,2553,386677,0
19352,201895,5507,0
19353,2299,162540,0
19354,55017,55666,0
19355,5912,27232,0
19356,27287,94121,0
19357,1671,55336,0
19358,10418,54927,0
19359,1158,152940,0
19360,6331,55890,0
19361,1164,54039,0
19362,1045,4774,0
19363,3851,10926,0
19364,2274,4745,0
19365,84699,96626,0
19366,8543,23154,0
19367,4862,222894,0
19368,10138,28387,0
19369,4927,79894,0
19370,378708,319101,0
19371,10589,57120,0
19372,946,57594,0
19373,10768,51497,0
19374,167826,353140,0
19375,2941,29928,0
19376,8099,51616,0
19377,8241,9112,0
19378,26031,30011,0
19379,6926,93621,0
19380,9051,9779,0
19381,26036,29763,0
19382,9550,55109,0
19383,1031,23498,0
19384,8639,375056,0
19385,23762,90678,0
19386,9674,440699,0
19387,378950,55195,0
19388,339669,57189,0
19389,1032,7525,0
19390,137209,8318,0
19391,1670,115704,0
19392,100289124,152940,0
19393,207,3854,0
19394,8813,57506,0
19395,11235,54980,0
19396,1298,23061,0
19397,5093,79621,0
19398,1741,5612,0
19399,112942,283578,0
19400,440021,64750,0
19401,112464,58530,0
19402,86614,90203,0
19403,6634,283011,0
19404,5317,56673,0
19405,84951,55175,0
19406,4284,83895,0
19407,10623,84457,0
19408,5475,5833,0
19409,10464,127294,0
19410,55333,64184,0
19411,1381,55118,0
19412,3337,8676,0
19413,440093,80258,0
19414,6498,22873,0
19415,2941,284391,0
19416,741,2919,0
19417,7566,51569,0
19418,3976,6898,0
19419,1855,6584,0
19420,9623,440321,0
19421,168544,51719,0
19422,5867,51406,0
19423,170626,148304,0
19424,23548,25975,0
19425,23506,27250,0
19426,6602,9354,0
19427,8382,100289124,0
19428,253461,57215,0
19429,8424,51619,0
19430,6926,8896,0
19431,8631,22890,0
19432,401563,51444,0
19433,6138,152189,0
19434,4645,7371,0
19435,4905,159013,0
19436,3868,23204,0
19437,2547,29843,0
19438,7020,116328,0
19439,57120,26234,0
19440,51726,54556,0
19441,7003,7247,0
19442,51545,92070,0
19443,117245,55608,0
19444,9342,84056,0
19445,7027,91703,0
19446,273,377,0
19447,26511,128229,0
19448,685,51074,0
19449,11339,90121,0
19450,10133,10419,0
19451,200734,431705,0
19452,287015,126272,0
19453,10344,54535,0
19454,54734,284111,0
19455,343930,57692,0
19456,6633,23293,0
19457,9415,10217,0
19458,11187,130074,0
19459,51569,24142,0
19460,9863,337966,0
19461,84056,126823,0
19462,146779,148266,0
19463,10561,151531,0
19464,51027,23484,0
19465,5660,285148,0
19466,11167,11326,0
19467,204851,23170,0
19468,9863,353332,0
19469,9779,54536,0
19470,1382,84062,0
19471,2887,342945,0
19472,5901,114088,0
19473,10389,339669,0
19474,6035,83990,0
19475,2940,84888,0
19476,79666,26470,0
19477,662,10069,0
19478,9681,148870,0
19479,79444,26276,0
19480,9562,90480,0
19481,5636,353376,0
19482,3200,7638,0
19483,22986,28796,0
19484,1039,8896,0
19485,25888,131034,0
19486,51693,84837,0
19487,8689,50836,0
19488,7388,10934,0
19489,6374,51224,0
19490,6602,112942,0
19491,79641,26751,0
19492,191,144165,0
19493,2950,118472,0
19494,117245,257236,0
19495,2339,58529,0
19496,4440,163183,0
19497,8649,9810,0
19498,9108,9246,0
19499,7447,162681,0
19500,10768,80789,0
19501,10483,64220,0
19502,81850,57568,0
19503,4113,11051,0
19504,4939,284185,0
19505,1933,22981,0
19506,84932,22806,0
19507,4086,153527,0
19508,144108,83658,0
19509,80321,23371,0
19510,22897,23059,0
19511,8890,84450,0
19512,55796,158866,0
19513,339366,64860,0
19514,115950,253558,0
19515,6184,64093,0
19516,7403,11336,0
19517,5451,79720,0
19518,189,3934,0
19519,5261,123920,0
19520,5054,5901,0
19521,8078,140876,0
19522,8545,83874,0
19523,146310,26153,0
19524,6345,284194,0
19525,80820,255877,0
19526,339390,157773,0
19527,51307,386680,0
19528,245973,25806,0
19529,1027,114038,0
19530,9550,23421,0
19531,6447,94056,0
19532,10781,23321,0
19533,1665,2354,0
19534,9775,222643,0
19535,9818,11144,0
19536,868,6584,0
19537,137196,54715,0
19538,10667,26012,0
19539,166614,55536,0
19540,55663,30850,0
19541,8030,8940,0
19542,3645,10197,0
19543,6452,342132,0
19544,3397,84547,0
19545,387,54461,0
19546,163,221718,0
19547,84299,55238,0
19548,2770,152573,0
19549,541465,55421,0
19550,6428,8424,0
19551,10840,57567,0
19552,2199,7633,0
19553,834,998,0
19554,8520,81892,0
19555,4490,10528,0
19556,80125,57148,0
